# ['w_index', 'synchrony', 'N', 'L_left', 'L_right', 'largest eigenvalue', 'alpha_chain', 'alpha_chain_hat', 'alpha_conv', 'alpha_conv_hat', 'alpha_div', 'alpha_div_hat', 'alpha_recip', 'alpha_recip_hat', 'p_AVG', 'p_hat']
3.100000000000000000e+02,3.683376279330034198e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.447260967688499278e+01,2.731516809075323904e-02,6.648176600085342614e-02,2.005705812214970407e-01,2.211707178869721790e-01,2.924267294060252653e-01,2.960103672243057371e-01,2.455558053308995459e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.711859508725130721e-02
3.110000000000000000e+02,4.126615308463898124e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.986636883261776632e+01,-7.445227329621312284e-02,-2.246726140991572862e-02,1.318511786440230704e-01,1.562117471209152342e-01,2.205307448272329773e-01,2.481927638966956451e-01,1.363617830618054083e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.707902634211403911e-02
3.120000000000000000e+02,4.164367612923849826e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.673994062898592716e+01,7.915340476948973247e-02,1.159667145112031061e-01,1.862033463504063346e-01,2.181010807449230704e-01,1.308314277471533671e-01,1.599299492166808001e-01,2.598439477971165590e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.712004001333777836e-02
3.130000000000000000e+02,3.908579506045659624e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.262706080099621886e+01,3.255360675729579434e-02,6.886229105187546828e-02,1.650313098066318318e-01,2.113837955012574099e-01,2.582615406333173547e-01,2.836883148214852657e-01,4.966188728505242789e-02,-1.000000000000000000e+00,1.666666666666666644e-02,1.652817605868622808e-02
3.140000000000000000e+02,-1.000000000000000000e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.138197865117192720e+01,-2.176637029620120956e-01,-1.532962183298854919e-01,2.482065035893277483e-01,2.816151227437604376e-01,2.183854446807903249e-01,2.499551005242395263e-01,2.754003187622314219e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.661653884628209316e-02
3.150000000000000000e+02,3.257838168604260787e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.144165147901171053e+01,1.744883041719397232e-02,5.714448058601262481e-02,2.998371414112213085e-01,3.334196638708828431e-01,1.229434615200936110e-01,1.580247904663887315e-01,2.159989367767975177e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.631177059019673151e-02
3.160000000000000000e+02,-1.000000000000000000e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,3.867391296748809282e+01,-2.923085079982289392e-01,-2.009995786602031265e-01,2.308558848899626426e-01,2.352570502834394617e-01,2.795603364195413110e-01,2.984124526628999519e-01,5.244465324912287590e-02,-1.000000000000000000e+00,1.666666666666666644e-02,1.674635989774369074e-02
3.170000000000000000e+02,3.861655751730897812e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.173740486695122343e+01,3.725720196188664346e-03,4.561781458024372071e-02,2.178906522927271661e-01,2.501051681769916879e-01,2.890566048926427323e-01,3.021617751745242497e-01,9.130509419920097847e-02,-1.000000000000000000e+00,1.666666666666666644e-02,1.657419139713237760e-02
3.180000000000000000e+02,3.831584326650246286e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.666949493485572731e+01,1.063350599068912938e-01,1.368981908408557491e-01,2.135102182843990892e-01,2.459368470373122229e-01,1.530702043586156524e-01,1.890965265097890313e-01,1.118721252586595168e-02,-1.000000000000000000e+00,1.666666666666666644e-02,1.681549405357341334e-02
3.190000000000000000e+02,3.275469036537648648e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.506620566476150458e+01,6.180171951370461159e-02,9.671282688581661624e-02,2.986304805439097820e-01,3.109189213673377861e-01,1.376158686624484317e-01,1.756644230099697612e-01,1.426726698181859099e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.687518061576081044e-02
3.200000000000000000e+02,3.607191546959702233e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.562009294728265729e+01,-1.195157153992018606e-01,-6.805378189596800187e-02,7.678998140083036217e-02,1.247450162396823714e-01,2.979927882893921853e-01,3.246985552926107133e-01,2.143061956244487476e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.642080693564521368e-02
3.210000000000000000e+02,4.024184304653283029e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.788854741017139816e+01,-6.537067051543188345e-02,-1.389012353891727614e-02,8.123255194816719760e-02,1.272457816004968212e-01,2.284875053769661879e-01,2.602957366456140065e-01,1.082020325517048104e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.622774258086028681e-02
3.220000000000000000e+02,3.583688036540641608e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.936168757400607632e+01,1.306918877381700872e-01,1.617912158798673339e-01,2.168982747188155091e-01,2.402177372547129597e-01,2.007124192073495850e-01,2.269404249881081803e-01,2.469434118891461472e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.729754362565299672e-02
3.230000000000000000e+02,3.790417555844851627e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.093081308460113377e+01,5.084459017540821080e-02,9.450920462336975802e-02,1.736848348659314756e-01,2.194032727372776659e-01,2.996967626651939054e-01,3.444656525099594191e-01,2.927982721663916488e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.564354784928309594e-02
3.240000000000000000e+02,3.134895719014063165e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.254683769190899767e+01,1.935252687608696176e-02,4.954868576120463608e-02,2.824735909065921868e-01,3.163139901904485907e-01,7.312265952443561257e-02,1.104730326018825703e-01,1.584515816760390106e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.676692230743581299e-02
3.250000000000000000e+02,3.394828446522184073e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.487731113088939594e+01,7.814602638630979703e-02,1.066222282875315397e-01,2.943145639136872660e-01,3.078974642393554895e-01,1.303876901284999057e-01,1.661475895696933325e-01,2.783203830869017126e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.666855618539513084e-02
3.260000000000000000e+02,3.347568207802474216e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.742996611903976145e+01,-9.524330000573882904e-02,-4.439061358884222042e-02,1.873416230858639675e-01,2.292709157863572766e-01,7.265369694064047201e-02,1.199724869281124651e-01,2.765155113299180289e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.661353784594864907e-02
3.270000000000000000e+02,3.156257054934824779e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.740281797568493261e+01,-7.513878918471389445e-02,-2.480728365735218599e-02,2.172866003324986917e-01,2.416149074313880263e-01,8.514222216633841878e-02,1.296157715631143237e-01,1.343875726315366392e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.625753028787373447e-02
3.280000000000000000e+02,4.340593083171751410e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.673954139073898517e+01,-7.480323048278203490e-02,-2.249034122952864312e-02,1.953767876605555509e-02,7.159175975462739316e-02,2.498165426832192615e-01,2.805106545432807241e-01,1.657978061390900926e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.598855173946871211e-02
3.290000000000000000e+02,1.585759204052553661e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.347819169797949712e+01,-1.820404742982151269e-01,-1.177492206681242104e-01,1.395531728928485482e-01,1.752379701692259317e-01,1.457496709198428664e-01,1.800602977793668291e-01,2.249768690989144282e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.662387462487495762e-02
3.300000000000000000e+02,3.077394023615540597e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.507322851743953862e+01,6.248711128811157423e-02,1.104863997637612893e-01,2.800152474743751729e-01,2.975373704139949727e-01,1.893618265648096266e-01,2.259506082197977328e-01,2.255945099555639044e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.670379015227297856e-02
3.310000000000000000e+02,3.781772448505288153e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.954517659476196201e+01,1.865093773181438763e-01,2.094932956204429431e-01,1.826412009209540666e-01,2.078528476766097199e-01,2.810938969914805186e-01,3.023742608701991408e-01,2.669033138013605644e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.674913860175614166e-02
3.320000000000000000e+02,-1.000000000000000000e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,3.714948372926810549e+01,-3.127718706066514587e-01,-2.199955327889582257e-01,2.389690741266904950e-01,2.506005813883809275e-01,2.449613697594124895e-01,2.563176636677677589e-01,6.047806275431792666e-02,-1.000000000000000000e+00,1.666666666666666644e-02,1.659975547404690319e-02
3.330000000000000000e+02,4.417612756840572530e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.698097147835905929e+01,-1.092549322243460685e-01,-5.795685519837212585e-02,6.110975824368226200e-02,1.006073734585102297e-01,5.236008621534458951e-02,9.618809615193213425e-02,7.162203408043991970e-02,-1.000000000000000000e+00,1.666666666666666644e-02,1.669145270645770729e-02
3.340000000000000000e+02,-1.000000000000000000e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,3.624415210137451027e+01,-3.254283775564279502e-01,-2.333958894346970236e-01,2.469140098663019089e-01,2.598853233166535937e-01,2.398012074897847290e-01,2.528300122025617380e-01,8.706024817363014479e-02,-1.000000000000000000e+00,1.666666666666666644e-02,1.660286762254084558e-02
3.350000000000000000e+02,4.667774193027351970e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.261936868687744351e+01,5.242623262258622185e-02,9.253583107318252843e-02,6.389075191968040558e-03,5.034508515295610387e-02,2.486639463745909662e-01,2.827144491857538355e-01,2.281549186079287472e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.617294653773480168e-02
3.360000000000000000e+02,-1.000000000000000000e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.013625226159615522e+01,-2.387340235479267214e-01,-1.612433607165134619e-01,2.689710949936182649e-01,2.914056941146139224e-01,1.448002891968662442e-01,1.716155306807329861e-01,1.321197094895561197e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.629998888518395181e-02
3.370000000000000000e+02,3.854273800039654141e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.598379098563512457e+01,-1.281107328212223728e-01,-7.290311869661780797e-02,6.901036045381178652e-02,1.142332857213204100e-01,1.018708520360694370e-01,1.418486743647837667e-01,1.636008358554330022e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.662487495831943898e-02
3.380000000000000000e+02,3.866239130534724122e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,4.945897299722921048e+01,-8.149805319836278539e-02,-2.854341891040634849e-02,1.687304620260913213e-01,2.094512172772340364e-01,1.548537026918966053e-01,1.828935055873546212e-01,3.526050345112326928e-02,-1.000000000000000000e+00,1.666666666666666644e-02,1.701778370567967255e-02
3.390000000000000000e+02,4.555240244694114260e+00,3.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,5.128136901064849695e+01,-3.413505393978222280e-02,9.608298984803198550e-03,5.148364020210580844e-02,9.549879389922510953e-02,8.157866446389303028e-02,1.188191796220141594e-01,1.913241932066510331e-01,-1.000000000000000000e+00,1.666666666666666644e-02,1.697243525619650945e-02
